Prediction Datetime,Resolution code,Quarter hour,Input data availability,System imbalance forecast,"Probability in [-inf,-400]","Probability in [-400,-200]","Probability in [-200,0]","Probability in [0,200]","Probability in [200,400]","Probability in [400,inf]"
2023-01-31T16:37:06+00:00,PT1M,2023-01-31T16:45:00+00:00,1.0,-260.3539795016927,0.577838214180546,0.3001265890772155,0.1080266186238897,0.0135001268873436,0.0004853636354182,2.3087595586802432e-05
2023-01-31T16:36:06+00:00,PT1M,2023-01-31T16:45:00+00:00,1.0,-262.6461564094454,0.5953117686806046,0.2963428323346231,0.0967358840307844,0.0112394813076234,0.0003548449353316,1.5188711032924553e-05
2023-01-31T16:35:06+00:00,PT1M,2023-01-31T16:45:00+00:00,1.0,-306.6371380235836,0.6014797948673272,0.3001625482369107,0.0900555416386238,0.0080327625435179,0.0002545781581355,1.477455548482597e-05
2023-01-31T16:34:06+00:00,PT1M,2023-01-31T16:45:00+00:00,1.0,-281.756558546028,0.5373290948528674,0.3256567493203832,0.1229076415661298,0.0134973916590947,0.0005527141298443,5.6408471680502815e-05
2023-01-31T16:33:06+00:00,PT1M,2023-01-31T16:45:00+00:00,1.0,-288.9107453172712,0.6405327261779273,0.2614589793930758,0.088571126811607,0.0090752742312196,0.0003219377909825,3.995559518765728e-05
2023-01-31T16:32:06+00:00,PT1M,2023-01-31T16:45:00+00:00,1.0,-300.4851638235149,0.6310130737959881,0.2823321492771996,0.0788656023623661,0.0076101911622136,0.000162342844036,1.664055819637782e-05
2023-01-31T16:31:06+00:00,PT1M,2023-01-31T16:45:00+00:00,1.0,-287.903425108279,0.6197200793365853,0.2847730265919465,0.0850786000584049,0.0101251122569652,0.0002755806913216,2.7601064776242552e-05
2023-01-31T16:30:06+00:00,PT1M,2023-01-31T16:45:00+00:00,1.0,-270.89475001138106,0.6239629179822817,0.2753790836684477,0.0881123132006471,0.0121190323081395,0.0003876210730118,3.903176747209707e-05
2023-01-31T16:29:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-263.9634864493056,0.357761309482952,0.4749867247216757,0.155238725005907,0.0117091722043554,0.0002998774189101,4.19116619969865e-06
2023-01-31T16:28:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-241.9139617970876,0.3947987213162371,0.4214230885750651,0.1665050621713636,0.0167326906545382,0.0005344674806926,5.969802103259316e-06
2023-01-31T16:27:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-217.1015426735452,0.4065571393813998,0.4124913102427231,0.1606472591527721,0.0196583544502181,0.0006396808934897,6.2558793971574094e-06
2023-01-31T16:26:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-238.88845941716272,0.3804377348229837,0.4299954966417346,0.1705580691151516,0.0184142723804772,0.0005877350735108,6.691966141988409e-06
2023-01-31T16:25:07+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-234.40478776281995,0.2977830485520807,0.4403152407036452,0.2317332955146785,0.029000564650185,0.0011432078705749,2.4642708835377048e-05
2023-01-31T16:24:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-193.65991747278133,0.1731025258732866,0.4239019161669061,0.3379754326800629,0.0612240373287577,0.0036488411082175,0.0001472468427688
2023-01-31T16:23:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-155.4204317761875,0.1097393510727393,0.2821525374249069,0.4069027691183027,0.1733151786378906,0.0227158332247666,0.0051743305213937
2023-01-31T16:22:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-38.12193340124861,0.0201682456784762,0.1267118119189961,0.3551422274525617,0.3598485577863797,0.1074542596195218,0.0306748975440644
2023-01-31T16:21:07+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-31.478364027250024,0.0283027519195794,0.1572042736789722,0.3728641732609741,0.3544862202417281,0.076395295850424,0.0107472850483221
2023-01-31T16:20:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-23.951540272065152,0.0278265812610883,0.1507265756793313,0.3743347506231628,0.3407512838057184,0.0936543749000576,0.0127064337306415
2023-01-31T16:19:07+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-45.44579786286552,0.0376457594030053,0.1908146926559037,0.3915520653001445,0.2897389100314368,0.079343545859822,0.0109050267496872
2023-01-31T16:18:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-62.57448872696337,0.1362580707230762,0.2504864140475021,0.3631154023669073,0.2077755570897601,0.0387619355153319,0.0036026202574222
2023-01-31T16:17:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-84.78157022130276,0.1606483792693868,0.3566887573207249,0.3346782840673371,0.1267775175448466,0.0203736758519739,0.0008333859457307
2023-01-31T16:16:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-149.61002320978326,0.223475698715441,0.3776922445824617,0.2963867858636153,0.0898045713433322,0.0121287307689548,0.0005119687261949
2023-01-31T16:15:06+00:00,PT1M,2023-01-31T16:30:00+00:00,1.0,-149.27435508706668,0.2577225955783988,0.3812419393989913,0.2730854688495335,0.0776876723792644,0.009830809761242,0.00043151403257
2023-01-31T16:14:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-207.93055183691365,0.2036224204309812,0.4880232454869687,0.2683694334039495,0.0390501256455406,0.000907295431953,2.7479600607009343e-05
2023-01-31T16:13:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-197.333821261033,0.1812170990749262,0.4867999365763436,0.2819850307559056,0.0486371088108391,0.001312807268842,4.801751314338422e-05
2023-01-31T16:12:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-219.5009962073631,0.1762839672568706,0.4629530038468116,0.301645695797913,0.0572213396526403,0.0018200294183822,7.596402738221232e-05
2023-01-31T16:11:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-162.8804797296358,0.168705687532047,0.4429284643776811,0.3082952696739917,0.0770869139138515,0.0028394634355413,0.0001442010668871
2023-01-31T16:10:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-197.0584225348772,0.1659680958712992,0.4443654404634592,0.313875688332117,0.0726600472361746,0.0029460515507396,0.0001846765462102
2023-01-31T16:09:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-168.73375263384253,0.1666733999044049,0.3854671627698796,0.3494225087058986,0.0934162731998748,0.0046892253231894,0.0003314300967524
2023-01-31T16:08:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-150.24837790373218,0.2862139914398196,0.3050294711050564,0.3033045366481752,0.0978361565650936,0.0070679369635378,0.0005479072783171
2023-01-31T16:07:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-148.2225605830378,0.3529118287245487,0.2837609354247231,0.2676042315243364,0.0891234886013769,0.0062373088284184,0.0003622068965963
2023-01-31T16:06:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-223.56240132465496,0.5013142624521656,0.3127772167162769,0.1573762022192417,0.0274921405556806,0.0009962765954833,4.390146115181164e-05
2023-01-31T16:05:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-257.8676983468091,0.5067334809875481,0.3209236691485863,0.1504324733588137,0.0210686347684587,0.0007967117799859,4.502995660716021e-05
2023-01-31T16:04:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-224.1792491117149,0.3896174050934475,0.3399652007342453,0.2264215944699215,0.0415283974748142,0.0022498483747692,0.0002175538528023
2023-01-31T16:03:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-213.99526743115425,0.4652256228475958,0.2978690199666307,0.1972375111917639,0.0374310973574215,0.0020084113144111,0.0002283373221768
2023-01-31T16:02:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-185.4726279125376,0.311103514692842,0.3592017532815321,0.2493507451288175,0.0746583139893261,0.0051379510348802,0.000547721872602
2023-01-31T16:01:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-137.18778387598633,0.3000983619886629,0.3464455299451543,0.2522515587569204,0.0925171938720219,0.0078957223718229,0.0007916330654175
2023-01-31T16:00:06+00:00,PT1M,2023-01-31T16:15:00+00:00,1.0,-148.0847426861405,0.3234610148240669,0.3251860613184226,0.2432901174285977,0.0978540409077082,0.0092381485466805,0.0009706169745239
2023-01-31T15:59:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-161.78578792311862,0.3431242718498422,0.2962879216838102,0.2878254207774501,0.0694612202123777,0.0032362833041052,6.488217241434309e-05
2023-01-31T15:58:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-156.51371392822182,0.3431117257158575,0.2969157235268472,0.2866688050428242,0.0695062039263404,0.0037201217331717,7.742005495882298e-05
2023-01-31T15:57:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-127.16829139110033,0.3132056044962936,0.307944172943302,0.2926501820832703,0.0810332402801798,0.0050543996747835,0.0001124005221707
2023-01-31T15:56:07+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-141.32055417525714,0.246734327730842,0.3187809958426301,0.3145192526798436,0.1115004112120301,0.0082418462929591,0.000223166241695
2023-01-31T15:55:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-136.1689157262709,0.179749219114002,0.292607091588167,0.3628910645640526,0.1504192804199248,0.0137698522947779,0.0005634920190755
2023-01-31T15:54:07+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-81.43905190781709,0.1233870003894613,0.2510646043484132,0.3748379803188615,0.2223993225237931,0.0268345815675314,0.0014765108519392
2023-01-31T15:53:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-117.35430488191312,0.2169857845666652,0.2528973573063159,0.3094430560940953,0.1946465806293155,0.0239694282135744,0.0020577931900334
2023-01-31T15:52:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-68.89658629468995,0.1237174706921889,0.1945858273574096,0.3372355198025306,0.2887970570067121,0.0502802980811488,0.0053838270600097
2023-01-31T15:51:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-49.01528944332431,0.0805004985235203,0.1559001884176628,0.3410212463043814,0.3457740547883574,0.069637400950935,0.0071666110151428
2023-01-31T15:50:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-3.528612311091834,0.0432200803159172,0.1039968806437842,0.3041608450321527,0.4096670355867651,0.1233268558938006,0.01562830252758
2023-01-31T15:49:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,-6.611190240237512,0.0405506004564805,0.1055450569330247,0.3026195899647206,0.4003300368739455,0.1316980991438122,0.0192566166280164
2023-01-31T15:48:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,3.0192922462535705,0.0292542142757089,0.0883119225500923,0.2763161019843484,0.4043123917835305,0.1676971503710362,0.0341082190352835
2023-01-31T15:47:07+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,9.609883426527766,0.0201213072801347,0.0966280266580575,0.2799090537793253,0.4000302170360856,0.1719822709644176,0.031329124281979
2023-01-31T15:46:06+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,16.86146210730412,0.018372811722623,0.088927706336351,0.2621866646944634,0.4045408681311718,0.1920285975439643,0.0339433515714265
2023-01-31T15:45:07+00:00,PT1M,2023-01-31T16:00:00+00:00,1.0,30.43238367790246,0.0186878091269698,0.086554543843666,0.2490564675419057,0.4102468004496929,0.2014496331718822,0.0340047458658832
2023-01-31T15:44:06+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-15.44068996561954,0.0093093946994859,0.1099371383461126,0.4052312854600506,0.4035670642254754,0.0669213669575305,0.0050337503113449
2023-01-31T15:43:06+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-13.5380924230593,0.0156778602996776,0.1386076754030462,0.4148179214123602,0.3711800723736471,0.0557418399476316,0.0039746305636372
2023-01-31T15:42:06+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-57.80408166895737,0.0233859319428082,0.182305477118526,0.4351717227865235,0.3117663334760028,0.0439243494838349,0.0034461851923045
2023-01-31T15:41:06+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-58.707952161981765,0.0238168178384949,0.1814405424025229,0.4254728779885143,0.315649371400733,0.0491288721481126,0.004491518221622
2023-01-31T15:40:06+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-56.85955073280352,0.0210694066512973,0.1628466305437738,0.4128513917913297,0.3373104348045982,0.0593581466040118,0.006563989604989
2023-01-31T15:39:07+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-37.402782102236976,0.0187473220402182,0.1384949680538964,0.3947855682985599,0.3633336512627918,0.0752243605773106,0.009414129767223
2023-01-31T15:38:06+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-42.27295065554001,0.0419916678228149,0.1488337086543832,0.3825225538528109,0.3217484669395946,0.0901058616367837,0.0147977410936126
2023-01-31T15:37:06+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-41.986918110708935,0.0560628943512858,0.1655893931793822,0.3997937307528643,0.2971126346529233,0.0712459057218486,0.0101954413416955
2023-01-31T15:36:06+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-30.151554424979004,0.0299455007783621,0.1356137047092235,0.3947275034068616,0.329468606852826,0.0916927273584965,0.0185519568942301
2023-01-31T15:35:07+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-34.03330726925082,0.0289380413653193,0.1299557102072373,0.3891675659364515,0.3272670176156576,0.0990591242432255,0.0256125406321086
2023-01-31T15:34:06+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-31.687811003634128,0.0360136878046613,0.1350040370809817,0.3816721373969551,0.3250409977798201,0.0944602654504278,0.0278088744871539
2023-01-31T15:33:07+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-37.33997984679337,0.0600976041113471,0.1430889492432067,0.3776004010604496,0.3074495897348038,0.0837058763018235,0.0280575795483692
2023-01-31T15:32:07+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-52.2696220989453,0.0511222786524345,0.1704141413953014,0.3908777314881904,0.2975491415297021,0.0725934084822534,0.0174432984521182
2023-01-31T15:31:07+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-36.932701856301904,0.0524095876854872,0.16266775766111,0.3755671716222095,0.3061725292979649,0.0827557431249219,0.0204272106083063
2023-01-31T15:30:06+00:00,PT1M,2023-01-31T15:45:00+00:00,1.0,-25.267493241449703,0.0535037902701507,0.1598250458487211,0.3678644592917302,0.3053457435258905,0.0892145080041162,0.024246453059391
2023-01-31T15:29:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,1.3104545284358975,0.0055459501180455,0.075831183050193,0.2941274809204384,0.4186272821819394,0.1884672336350149,0.0174008700943686
2023-01-31T15:28:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,13.145420665005885,0.0028724723904038,0.0532271814376398,0.2423368293285837,0.4204113249148539,0.2536634367320942,0.0274887551964243
2023-01-31T15:27:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,38.93663564049583,0.0013686866246734,0.0319843999290862,0.1884125153037942,0.3963969728991236,0.3380349666061653,0.0438024586371572
2023-01-31T15:26:07+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,76.6618199500896,0.000679828797446,0.0194606942325183,0.1296110547827266,0.3792395952915063,0.4085979181381841,0.0624109087576185
2023-01-31T15:25:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,96.23884150255518,0.0004920413479256,0.0151073709207588,0.1064445201324398,0.3678879097237864,0.4380003661930916,0.0720677916819977
2023-01-31T15:24:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,109.81953367658048,0.0005003770145769,0.013304868946647,0.0955529047738839,0.3667528075215684,0.4482236519577289,0.0756653897855946
2023-01-31T15:23:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,145.19855016221916,0.0006179734797955,0.0083332027583749,0.0636050234715388,0.299093081585189,0.4729227645423912,0.1554279541627104
2023-01-31T15:22:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,134.5866811258278,0.0009334518783339,0.0103199099013344,0.0706932086131731,0.3195878098283525,0.4649362733270666,0.1335293464517395
2023-01-31T15:21:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,58.88783943638215,0.0071840242699801,0.048913931418139,0.1823848827110654,0.4321325748243872,0.2860665297421093,0.0433180570343188
2023-01-31T15:20:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,84.72976063611074,0.0038899363012283,0.0347994773040952,0.1489171966999888,0.3871635068045572,0.3619914880511361,0.0632383948389943
2023-01-31T15:18:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,158.8256191619867,0.0002584783622764,0.0085139236251579,0.0744667558800977,0.3112725852943528,0.506488941155213,0.0989993156829019
2023-01-31T15:16:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,95.00149540070224,0.0003604595292366,0.009536449123984,0.076905897968461,0.3266209436051434,0.5040838049776181,0.0824924447955567
2023-01-31T15:15:06+00:00,PT1M,2023-01-31T15:30:00+00:00,1.0,95.00149540070224,0.0003604595292366,0.009536449123984,0.076905897968461,0.3266209436051434,0.5040838049776181,0.0824924447955567
2023-01-31T15:12:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,165.5417888103935,0.0008873462702376,0.0163628401039404,0.1307327027755791,0.5908058152881601,0.2416092094797303,0.0196020860823522
2023-01-31T15:11:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,45.921553635834826,0.0052415765707672,0.0492185473730504,0.2259255700186502,0.554932081571464,0.1545351278408464,0.0101470966252215
2023-01-31T15:09:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,1298.7875187066372,2.038337464365057e-19,1.4587438654590126e-17,4.382775685572736e-13,8.451082099066528e-07,0.0933387089494887,0.9066604459418632
2023-01-31T15:08:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,1298.7875187066372,2.038337464365057e-19,1.4587438654590126e-17,4.382775685572736e-13,8.451082099066528e-07,0.0933387089494887,0.9066604459418632
2023-01-31T15:06:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,123.45516057183325,3.4461214740405485e-05,3.2383794990340246e-05,0.0006474067376274,0.0304731478291046,0.9643487568859368,0.0044638435376002
2023-01-31T15:05:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,-66.81904126765544,0.0135440363255614,0.0073658516959279,0.0501401328537985,0.2651358639437389,0.6594954206765143,0.0043186945044589
2023-01-31T15:04:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,19.128788615549176,0.0207679403343417,0.0755424768824662,0.2612821006204444,0.3890682689998922,0.1888121864408718,0.0645270267219833
2023-01-31T15:03:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,19.128788615549176,0.0207679403343417,0.0755424768824662,0.2612821006204444,0.3890682689998922,0.1888121864408718,0.0645270267219833
2023-01-31T15:02:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,29.216630150106106,0.0101958998335967,0.0612424944829047,0.2415091469414143,0.4173135065278491,0.2049687221311676,0.0647702300830673
2023-01-31T15:01:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,29.84876981875395,0.0056883861638185,0.0439877287937903,0.2028681672027228,0.4055241697212975,0.2583796381888656,0.0835519099295051
2023-01-31T15:00:06+00:00,PT1M,2023-01-31T15:15:00+00:00,1.0,83.81053695011138,0.0031060907698377,0.0287825380117222,0.1482209667608589,0.3988076597621918,0.3296742258999113,0.0914085187954779
2023-01-31T14:59:06+00:00,PT1M,2023-01-31T15:00:00+00:00,1.0,112.8918636582142,0.0001270578318243,0.0054706435131576,0.0826846645393905,0.4165371601412025,0.4278522920353731,0.0673281819390515
2023-01-31T14:58:06+00:00,PT1M,2023-01-31T15:00:00+00:00,1.0,126.40038848921894,0.0001454649363608,0.0060712877115871,0.0839454155687224,0.4131262843185553,0.4199381508229825,0.0767733966417918
2023-01-31T14:57:06+00:00,PT1M,2023-01-31T15:00:00+00:00,1.0,113.8099385888456,0.0001699794995019,0.0063031967633645,0.0841044538643399,0.4008053347425177,0.4215830343223641,0.0870340008079117
2023-01-31T14:56:07+00:00,PT1M,2023-01-31T15:00:00+00:00,1.0,127.1603887770108,0.000193866283736,0.0057726629134388,0.0777283928004526,0.3934818587488942,0.4322735968754326,0.0905496223780456
